"video_id","count","date"
2083,1465199,"2015-01-01"
1185,1982544,"2015-01-12"
2435,42271,"2015-01-09"
2114,29269,"2015-01-04"
2747,243352,"2015-01-05"
2611,65485,"2015-01-07"
1539,1861989,"2015-01-14"
36,2863424,"2015-01-07"
2587,1787904,"2015-01-13"
1768,233673,"2015-01-04"
2636,407674,"2015-01-07"
2302,447842,"2015-01-12"
152,89672,"2015-01-03"
2482,2950667,"2015-01-10"
1488,113157,"2015-01-11"
2371,7069,"2015-01-11"
1286,1100519,"2015-01-10"
2529,2850,"2015-01-15"
2805,605474,"2015-01-04"
1740,995597,"2015-01-04"
418,95281,"2015-01-04"
494,1938,"2015-01-07"
1221,251,"2015-01-04"
2393,137,"2015-01-07"
576,258,"2015-01-14"
2686,40,"2015-01-01"
2353,37,"2015-01-04"
2381,8794,"2015-01-08"
420,1889034,"2015-01-15"
786,23442,"2015-01-06"
1128,760525,"2015-01-02"
299,458578,"2015-01-07"
2312,114738,"2015-01-03"
155,7722,"2015-01-04"
2141,1599075,"2015-01-11"
1635,157971,"2015-01-14"
2065,189,"2015-01-04"
1387,2314235,"2015-01-03"
699,1815547,"2015-01-08"
2645,1509692,"2015-01-09"
1297,196,"2015-01-10"
2301,146022,"2015-01-11"
2995,343864,"2015-01-05"
2328,116955,"2015-01-10"
116,118,"2015-01-14"
1377,80538,"2015-01-14"
325,1018329,"2015-01-05"
1153,12891,"2015-01-15"
905,34631,"2015-01-14"
1143,29862,"2015-01-14"
1176,3774,"2015-01-09"
586,249,"2015-01-09"
2707,3262832,"2015-01-06"
948,1474,"2015-01-04"
2292,229809,"2015-01-15"
648,76619,"2015-01-12"
1544,152176,"2015-01-10"
1781,306,"2015-01-05"
2270,463143,"2015-01-08"
887,1172254,"2015-01-04"
2976,39647,"2015-01-04"
1611,191619,"2015-01-13"
2130,8300,"2015-01-09"
591,2498298,"2015-01-09"
2882,594256,"2015-01-01"
1273,4368,"2015-01-03"
2474,63636,"2015-01-05"
96,1437118,"2015-01-09"
1693,155,"2015-01-03"
815,341353,"2015-01-09"
387,749753,"2015-01-04"
1152,2655795,"2015-01-04"
552,408083,"2015-01-11"
1790,10594,"2015-01-12"
2821,529,"2015-01-14"
2149,499390,"2015-01-12"
597,2408849,"2015-01-07"
2627,1747163,"2015-01-01"
784,2554856,"2015-01-03"
2918,1659788,"2015-01-02"
164,51426,"2015-01-11"
2611,48844,"2015-01-14"
2602,78813,"2015-01-12"
401,1845338,"2015-01-14"
184,1105926,"2015-01-13"
818,3254500,"2015-01-08"
1454,39,"2015-01-03"
2541,480715,"2015-01-09"
2606,2353043,"2015-01-04"
2386,385141,"2015-01-10"
876,53334,"2015-01-11"
1075,1640494,"2015-01-05"
226,499079,"2015-01-12"
1442,2726347,"2015-01-10"
479,712426,"2015-01-11"
359,34863,"2015-01-10"
1015,1262694,"2015-01-03"
1894,1573344,"2015-01-08"
2448,1301912,"2015-01-13"
1866,60127,"2015-01-11"
1775,143833,"2015-01-06"
549,855636,"2015-01-08"
578,745392,"2015-01-06"
1803,24114,"2015-01-07"
808,316520,"2015-01-03"
37,1508124,"2015-01-10"
2115,3029439,"2015-01-03"
1917,705,"2015-01-02"
1933,9903,"2015-01-11"
2067,1703178,"2015-01-08"
390,2458785,"2015-01-10"
576,228,"2015-01-07"
2088,5183,"2015-01-03"
2417,1830,"2015-01-07"
1210,216,"2015-01-04"
2761,1058080,"2015-01-14"
253,405089,"2015-01-06"
1251,3220793,"2015-01-09"
1671,3053147,"2015-01-08"
2472,738243,"2015-01-01"
10,1361,"2015-01-04"
1246,156,"2015-01-14"
838,24706,"2015-01-06"
2571,108669,"2015-01-04"
57,210,"2015-01-05"
2288,602315,"2015-01-02"
1563,62843,"2015-01-11"
2099,1132151,"2015-01-10"
368,30640,"2015-01-13"
2837,550956,"2015-01-14"
1434,179848,"2015-01-13"
354,310574,"2015-01-15"
2817,14630,"2015-01-07"
35,61026,"2015-01-10"
2205,211713,"2015-01-04"
850,264759,"2015-01-05"
1084,944217,"2015-01-02"
1478,83390,"2015-01-09"
166,82811,"2015-01-11"
1358,1751374,"2015-01-02"
508,59,"2015-01-14"
2937,5656,"2015-01-04"
1503,142,"2015-01-08"
991,404539,"2015-01-05"
663,30643,"2015-01-09"
2412,972,"2015-01-02"
2195,1055690,"2015-01-04"
159,149,"2015-01-02"
2897,403,"2015-01-03"
2280,572212,"2015-01-01"
1965,328082,"2015-01-12"
996,1007808,"2015-01-01"
314,45516,"2015-01-10"
1344,663313,"2015-01-03"
2135,2354849,"2015-01-02"
2723,89895,"2015-01-04"
970,314,"2015-01-12"
1207,753282,"2015-01-14"
767,209,"2015-01-09"
2786,24078,"2015-01-13"
2698,35469,"2015-01-15"
255,1860303,"2015-01-08"
2957,20772,"2015-01-14"
227,146389,"2015-01-09"
1305,2399385,"2015-01-07"
873,418527,"2015-01-03"
613,110611,"2015-01-03"
690,117,"2015-01-14"
673,1796340,"2015-01-11"
149,306139,"2015-01-07"
875,1066875,"2015-01-06"
1312,213094,"2015-01-15"
2927,421487,"2015-01-01"
2474,133979,"2015-01-01"
1826,596247,"2015-01-14"
2025,2258,"2015-01-15"
1314,54,"2015-01-05"
611,2701,"2015-01-06"
1963,1815934,"2015-01-09"
343,10056,"2015-01-06"
2473,484374,"2015-01-12"
2293,286872,"2015-01-12"
1977,53770,"2015-01-12"
641,713768,"2015-01-07"
2889,1422422,"2015-01-09"
721,964406,"2015-01-14"
1913,32116,"2015-01-14"
911,73,"2015-01-01"
1084,142715,"2015-01-15"
1080,228,"2015-01-04"
2078,308,"2015-01-04"
710,1741,"2015-01-05"
2926,190641,"2015-01-03"
384,2118667,"2015-01-02"
1577,184,"2015-01-07"
2486,1072125,"2015-01-10"
2883,147088,"2015-01-14"
2562,6351,"2015-01-14"
1270,289,"2015-01-09"
321,292052,"2015-01-02"
1279,3311976,"2015-01-07"
2104,3345,"2015-01-07"
2539,196643,"2015-01-06"
323,6637,"2015-01-04"
1262,346504,"2015-01-02"
34,275,"2015-01-13"
1114,3315949,"2015-01-12"
2389,499,"2015-01-02"
1480,3998437,"2015-01-06"
367,47488,"2015-01-11"
1168,632,"2015-01-06"
857,417899,"2015-01-11"
2220,19773,"2015-01-15"
798,558542,"2015-01-01"
615,117,"2015-01-05"
319,570593,"2015-01-08"
2071,54203,"2015-01-12"
1665,73707,"2015-01-12"
1506,258030,"2015-01-14"
2739,481733,"2015-01-01"
1072,473225,"2015-01-07"
186,14454,"2015-01-04"
2676,294531,"2015-01-09"
1198,2076928,"2015-01-02"
787,236,"2015-01-10"
2101,5569,"2015-01-06"
2674,302421,"2015-01-11"
2676,519312,"2015-01-04"
847,1088878,"2015-01-11"
1093,29185,"2015-01-14"
2427,770152,"2015-01-12"
1012,5292,"2015-01-12"
1124,683274,"2015-01-08"
2041,44889,"2015-01-09"
2716,928357,"2015-01-04"
1756,131298,"2015-01-09"
2542,563646,"2015-01-12"
2945,333437,"2015-01-08"
126,1602,"2015-01-02"
1422,2825426,"2015-01-05"
1352,58224,"2015-01-09"
732,158834,"2015-01-15"
698,2146965,"2015-01-05"
2151,1027095,"2015-01-15"
2147,1275740,"2015-01-04"
503,43874,"2015-01-07"
370,363043,"2015-01-02"
377,150960,"2015-01-15"
1281,346,"2015-01-07"
2670,2930080,"2015-01-06"
1849,643289,"2015-01-01"
1389,339615,"2015-01-04"
2979,20046,"2015-01-05"
2895,14,"2015-01-11"
584,175105,"2015-01-11"
2527,57,"2015-01-02"
1100,980452,"2015-01-03"
2578,673480,"2015-01-03"
376,3903,"2015-01-05"
874,142,"2015-01-02"
69,392249,"2015-01-11"
563,146,"2015-01-06"
487,1559427,"2015-01-09"
689,13357,"2015-01-05"
12,699079,"2015-01-12"
966,124,"2015-01-03"
526,180,"2015-01-15"
2112,1600652,"2015-01-03"
2307,192946,"2015-01-15"
2204,546759,"2015-01-15"
2942,67,"2015-01-11"
39,504251,"2015-01-07"
2446,463923,"2015-01-07"
1573,276,"2015-01-01"
800,53033,"2015-01-09"
2376,2894015,"2015-01-09"
704,51409,"2015-01-12"
2088,23964,"2015-01-09"
1448,1423876,"2015-01-06"
1563,39741,"2015-01-09"
1203,638,"2015-01-09"
1456,109107,"2015-01-07"
276,1306730,"2015-01-08"
1549,2299984,"2015-01-14"
2875,2274047,"2015-01-07"
1706,311991,"2015-01-12"
74,2319921,"2015-01-02"
792,184844,"2015-01-06"
382,38253,"2015-01-09"
178,69950,"2015-01-11"
2173,100791,"2015-01-09"
2234,26628,"2015-01-11"
2317,48115,"2015-01-08"
915,1719339,"2015-01-08"
652,1715733,"2015-01-09"
559,1953213,"2015-01-13"
525,209,"2015-01-03"
2075,1587672,"2015-01-11"
1740,241183,"2015-01-13"
2801,242464,"2015-01-15"
1670,3491255,"2015-01-13"
460,105333,"2015-01-05"
1323,257994,"2015-01-08"
1658,138366,"2015-01-01"
671,26163,"2015-01-13"
1064,106,"2015-01-07"
1355,463691,"2015-01-02"
530,2633780,"2015-01-07"
1818,3366407,"2015-01-04"
1776,1936084,"2015-01-06"
1433,172,"2015-01-04"
1761,3361363,"2015-01-01"
273,500150,"2015-01-01"
1495,100891,"2015-01-09"
187,10506,"2015-01-10"
628,296,"2015-01-04"
2304,206013,"2015-01-10"
883,373,"2015-01-15"
653,128,"2015-01-15"
1462,67,"2015-01-07"
1602,137,"2015-01-10"
1984,36522,"2015-01-04"
2702,57551,"2015-01-08"
306,106,"2015-01-14"
1711,961058,"2015-01-03"
58,4579,"2015-01-10"
1746,197021,"2015-01-11"
1450,73911,"2015-01-11"
1140,255994,"2015-01-13"
852,161,"2015-01-02"
2830,660389,"2015-01-06"
2901,136147,"2015-01-06"
1722,175120,"2015-01-13"
2903,119281,"2015-01-10"
2986,2536199,"2015-01-03"
1056,91999,"2015-01-12"
2649,197944,"2015-01-08"
1312,1945916,"2015-01-02"
173,166,"2015-01-12"
2775,506283,"2015-01-01"
1568,315533,"2015-01-12"
2995,108538,"2015-01-15"
1123,23655,"2015-01-09"
2882,320968,"2015-01-05"
2093,2067435,"2015-01-02"
145,107533,"2015-01-04"
2557,399320,"2015-01-09"
1534,987896,"2015-01-15"
1515,1173841,"2015-01-05"
642,147386,"2015-01-01"
2737,681935,"2015-01-12"
1794,529015,"2015-01-03"
406,55083,"2015-01-06"
1756,102779,"2015-01-11"
2995,194518,"2015-01-09"
1592,2264533,"2015-01-11"
366,21813,"2015-01-14"
1385,23479,"2015-01-14"
1422,2461167,"2015-01-12"
1226,150476,"2015-01-07"
2659,298518,"2015-01-09"
2327,3141710,"2015-01-02"
691,201,"2015-01-02"
2865,1154231,"2015-01-05"
1708,45258,"2015-01-10"
1321,1189,"2015-01-03"
636,1811592,"2015-01-09"
897,96,"2015-01-10"
770,80566,"2015-01-12"
2371,1371,"2015-01-05"
847,1083714,"2015-01-03"
626,1944039,"2015-01-08"
759,169041,"2015-01-03"
104,1959151,"2015-01-09"
2568,34439,"2015-01-05"
746,1130007,"2015-01-01"
2381,21223,"2015-01-10"
20,819591,"2015-01-05"
1298,9604,"2015-01-08"
2632,24119,"2015-01-13"
582,8202,"2015-01-11"
1232,3181,"2015-01-12"
386,95516,"2015-01-09"
69,469119,"2015-01-09"
2860,5437,"2015-01-09"
196,132720,"2015-01-05"
2579,134424,"2015-01-06"
1346,207,"2015-01-15"
1825,28454,"2015-01-15"
549,1247578,"2015-01-05"
738,42842,"2015-01-15"
525,230,"2015-01-05"
1617,15,"2015-01-11"
2038,13740,"2015-01-09"
1019,1134727,"2015-01-05"
693,1253142,"2015-01-03"
278,329,"2015-01-11"
1324,64460,"2015-01-07"
1517,2262225,"2015-01-12"
1240,158,"2015-01-08"
321,183899,"2015-01-05"
1443,55,"2015-01-12"
2777,172443,"2015-01-12"
651,31437,"2015-01-15"
1121,1565843,"2015-01-08"
549,1511358,"2015-01-04"
1704,12711,"2015-01-07"
1065,67459,"2015-01-10"
339,472,"2015-01-03"
2621,2189350,"2015-01-06"
2730,29418,"2015-01-08"
2022,90127,"2015-01-09"
582,1015,"2015-01-03"
2097,199,"2015-01-14"
826,198050,"2015-01-01"
1238,207191,"2015-01-13"
1676,28,"2015-01-01"
2397,2842702,"2015-01-01"
272,1511019,"2015-01-11"
2483,171,"2015-01-04"
469,365204,"2015-01-11"
2110,937,"2015-01-05"
2326,576780,"2015-01-12"
2777,3518,"2015-01-01"
1939,14551,"2015-01-03"
2658,22,"2015-01-01"
2710,2584728,"2015-01-02"
1537,129,"2015-01-06"
575,265,"2015-01-07"
1407,2656,"2015-01-08"
2631,93,"2015-01-09"
2578,226531,"2015-01-11"
57,149,"2015-01-13"
915,1892899,"2015-01-11"
2871,127578,"2015-01-14"
1574,1232,"2015-01-10"
326,1935241,"2015-01-04"
1736,1637234,"2015-01-11"
753,30626,"2015-01-15"
60,277672,"2015-01-03"
2546,185304,"2015-01-03"
1444,104969,"2015-01-13"
278,293,"2015-01-13"
2675,25279,"2015-01-11"
2444,214,"2015-01-02"
1917,1007,"2015-01-03"
1601,559059,"2015-01-13"
2569,50610,"2015-01-14"
2566,75281,"2015-01-14"
856,1992591,"2015-01-01"
1706,7208,"2015-01-03"
812,15362,"2015-01-08"
806,225436,"2015-01-11"
873,233492,"2015-01-07"
2681,154,"2015-01-06"
727,689439,"2015-01-08"
694,391124,"2015-01-05"
558,469,"2015-01-11"
1851,3597,"2015-01-05"
2053,3346801,"2015-01-06"
1162,10858,"2015-01-14"
2470,9986,"2015-01-10"
806,227192,"2015-01-14"
290,1592412,"2015-01-13"
477,993743,"2015-01-02"
2640,4225,"2015-01-07"
1069,93,"2015-01-11"
337,70,"2015-01-08"
1103,1351582,"2015-01-13"
1718,903056,"2015-01-01"
2903,222630,"2015-01-06"
2503,12762,"2015-01-04"
2899,916720,"2015-01-05"
2168,46925,"2015-01-07"
1384,2516104,"2015-01-05"
1288,2140301,"2015-01-05"
2824,659601,"2015-01-06"
2198,66056,"2015-01-12"
496,4011,"2015-01-02"
1243,47,"2015-01-13"
313,2104136,"2015-01-05"
1774,52,"2015-01-10"
2763,690291,"2015-01-01"
1725,3506033,"2015-01-13"
176,6,"2015-01-15"
2072,196,"2015-01-12"
1043,1901046,"2015-01-06"
817,26782,"2015-01-10"
842,509352,"2015-01-01"
2040,1320994,"2015-01-01"
641,516377,"2015-01-09"
2590,47067,"2015-01-05"
1844,4840,"2015-01-05"
2334,1997884,"2015-01-06"
946,65291,"2015-01-13"
790,21,"2015-01-04"
1207,1306603,"2015-01-02"
1073,392868,"2015-01-04"
1195,140,"2015-01-04"
2420,698,"2015-01-02"
1129,223,"2015-01-07"
201,101,"2015-01-04"
1592,2263320,"2015-01-01"
979,52951,"2015-01-15"
1366,426669,"2015-01-12"
1350,396628,"2015-01-06"
1074,36778,"2015-01-03"
2906,690570,"2015-01-04"
2921,1334530,"2015-01-10"
2098,2861685,"2015-01-01"
554,2155574,"2015-01-01"
309,64460,"2015-01-03"
1578,2415094,"2015-01-14"
2459,1536665,"2015-01-01"
2329,453,"2015-01-10"
1065,242129,"2015-01-04"
2445,272185,"2015-01-13"
120,302400,"2015-01-08"
2556,642867,"2015-01-15"
1987,4427,"2015-01-11"
1766,549637,"2015-01-13"
1466,153234,"2015-01-09"
143,86738,"2015-01-15"
2734,21946,"2015-01-12"
1928,1042768,"2015-01-02"
2128,140178,"2015-01-10"
1280,305153,"2015-01-08"
971,2226600,"2015-01-09"
2838,98312,"2015-01-11"
163,1954629,"2015-01-04"
1988,34530,"2015-01-06"
2464,75,"2015-01-01"
1961,70678,"2015-01-14"
2953,948,"2015-01-09"
2548,84,"2015-01-01"
640,169,"2015-01-08"
1796,41981,"2015-01-11"
1069,100,"2015-01-08"
818,2967465,"2015-01-06"
2477,213,"2015-01-03"
843,3235729,"2015-01-12"
1815,177046,"2015-01-11"
2986,2523984,"2015-01-05"
1296,130502,"2015-01-06"
2819,118,"2015-01-07"
842,461940,"2015-01-14"
2296,91,"2015-01-13"
2121,320,"2015-01-06"
469,866490,"2015-01-06"
2178,208268,"2015-01-12"
1849,94779,"2015-01-15"
1568,351907,"2015-01-07"
702,583860,"2015-01-04"
134,3340976,"2015-01-12"
680,211346,"2015-01-14"
2730,261156,"2015-01-15"
2103,83,"2015-01-14"
1793,987,"2015-01-01"
276,1272372,"2015-01-14"
2099,2812879,"2015-01-14"
2927,360657,"2015-01-03"
2663,48,"2015-01-02"
2218,15378,"2015-01-02"
1344,700467,"2015-01-05"
122,4895,"2015-01-07"
2714,2153517,"2015-01-06"
2627,931098,"2015-01-08"
1470,283680,"2015-01-03"
134,3104786,"2015-01-15"
707,31379,"2015-01-07"
102,2030362,"2015-01-02"
49,110559,"2015-01-11"
433,763882,"2015-01-05"
771,914300,"2015-01-01"
1610,2488351,"2015-01-14"
38,119,"2015-01-11"
740,903524,"2015-01-08"
2112,1594078,"2015-01-04"
1413,10751,"2015-01-14"
2811,638903,"2015-01-03"
1188,1542714,"2015-01-03"
2701,130,"2015-01-05"
2559,131312,"2015-01-09"
568,2218710,"2015-01-01"
1588,143351,"2015-01-07"
1771,1669348,"2015-01-13"
15,1186,"2015-01-06"
2344,3003888,"2015-01-08"
2733,77480,"2015-01-14"
781,2399587,"2015-01-03"
1211,2621131,"2015-01-05"
22,235,"2015-01-11"
1553,142,"2015-01-13"
578,366722,"2015-01-14"
436,1999624,"2015-01-03"
1458,975673,"2015-01-03"
1674,1178209,"2015-01-07"
52,2108768,"2015-01-11"
2627,1641389,"2015-01-02"
1526,208,"2015-01-10"
2470,4296,"2015-01-06"
2226,136588,"2015-01-15"
1554,194326,"2015-01-06"
1375,2768,"2015-01-01"
1237,1493,"2015-01-04"
2212,291,"2015-01-01"
2191,93409,"2015-01-05"
2820,219168,"2015-01-15"
556,23593,"2015-01-09"
1208,85,"2015-01-01"
2642,19727,"2015-01-10"
2300,185,"2015-01-14"
2259,20147,"2015-01-05"
461,1172883,"2015-01-06"
1219,2324360,"2015-01-14"
485,39857,"2015-01-13"
1707,140252,"2015-01-04"
1408,7,"2015-01-08"
1641,265,"2015-01-05"
1310,2045443,"2015-01-15"
1704,59051,"2015-01-11"
1770,147,"2015-01-02"
2443,628,"2015-01-02"
1241,14458,"2015-01-02"
2878,144521,"2015-01-06"
2280,127577,"2015-01-13"
2286,25005,"2015-01-13"
1291,1883527,"2015-01-03"
2193,58,"2015-01-11"
2357,500983,"2015-01-03"
2819,118,"2015-01-04"
2586,19548,"2015-01-11"
1515,1148878,"2015-01-11"
99,280563,"2015-01-11"
1008,2113351,"2015-01-08"
2648,93580,"2015-01-13"
2893,356539,"2015-01-02"
1548,362317,"2015-01-12"
812,99615,"2015-01-12"
2841,505330,"2015-01-04"
816,163185,"2015-01-10"
219,3511,"2015-01-08"
54,715849,"2015-01-07"
2562,8870,"2015-01-11"
1750,137,"2015-01-15"
16,41533,"2015-01-11"
2191,85462,"2015-01-07"
1758,848437,"2015-01-08"
580,110587,"2015-01-14"
2463,224070,"2015-01-03"
2612,209,"2015-01-01"
988,67,"2015-01-09"
1944,227134,"2015-01-13"
2152,28026,"2015-01-15"
177,35722,"2015-01-10"
2611,61670,"2015-01-02"
2678,3058044,"2015-01-09"
1862,1366925,"2015-01-01"
278,315,"2015-01-10"
971,2158918,"2015-01-08"
1806,2822,"2015-01-05"
1090,2169296,"2015-01-05"
1666,2493623,"2015-01-01"
2977,958098,"2015-01-02"
1523,352583,"2015-01-06"
236,91813,"2015-01-10"
1573,313,"2015-01-10"
1285,3717,"2015-01-01"
1751,275,"2015-01-15"
2607,524484,"2015-01-01"
2688,3400741,"2015-01-01"
1176,2718,"2015-01-11"
2627,899242,"2015-01-07"
2544,396153,"2015-01-15"
433,453026,"2015-01-09"
2675,28645,"2015-01-08"
2498,1307141,"2015-01-01"
1752,202622,"2015-01-01"
1219,1914644,"2015-01-04"
2534,9158,"2015-01-11"
2480,8408,"2015-01-12"
1769,16405,"2015-01-02"
1735,158234,"2015-01-11"
2766,1074551,"2015-01-02"
2322,2452381,"2015-01-07"
2425,139496,"2015-01-08"
1212,725000,"2015-01-02"
2007,18,"2015-01-03"
2818,279,"2015-01-11"
2778,117,"2015-01-11"
2283,716535,"2015-01-06"
2682,558374,"2015-01-10"
2348,143817,"2015-01-15"
155,36229,"2015-01-10"
2947,3102,"2015-01-03"
1692,2059070,"2015-01-02"
1394,426456,"2015-01-15"
1328,1897,"2015-01-06"
1730,1327662,"2015-01-11"
2856,179,"2015-01-07"
257,77,"2015-01-11"
464,52399,"2015-01-14"
148,30266,"2015-01-11"
189,180,"2015-01-10"
193,166,"2015-01-11"
839,866040,"2015-01-07"
2634,1026514,"2015-01-10"
1708,28708,"2015-01-13"
2399,1089603,"2015-01-07"
2325,7,"2015-01-10"
1522,1557198,"2015-01-02"
2215,1127999,"2015-01-13"
2984,700,"2015-01-07"
1622,912610,"2015-01-07"
1645,978799,"2015-01-01"
2643,1131887,"2015-01-09"
808,330348,"2015-01-02"
623,98029,"2015-01-01"
120,131540,"2015-01-14"
2324,59592,"2015-01-12"
222,7,"2015-01-07"
1826,553736,"2015-01-04"
2188,324637,"2015-01-14"
1154,1238,"2015-01-08"
1361,2370,"2015-01-05"
514,2423847,"2015-01-01"
2548,58,"2015-01-15"
1982,224933,"2015-01-14"
2145,952174,"2015-01-03"
1330,3010,"2015-01-11"
213,111191,"2015-01-02"
2946,72008,"2015-01-04"
1033,2617416,"2015-01-13"
2542,591372,"2015-01-09"
438,2095,"2015-01-03"
417,42837,"2015-01-15"
939,263794,"2015-01-02"
528,181,"2015-01-06"
569,117396,"2015-01-06"
410,530131,"2015-01-12"
2451,6939,"2015-01-02"
287,526292,"2015-01-11"
1964,1667379,"2015-01-09"
1059,9883,"2015-01-11"
1817,1540124,"2015-01-10"
2145,466890,"2015-01-11"
2815,139,"2015-01-15"
872,598690,"2015-01-01"
1869,1371658,"2015-01-04"
195,611891,"2015-01-05"
1402,128621,"2015-01-11"
634,53956,"2015-01-06"
2006,105590,"2015-01-12"
2370,2286700,"2015-01-08"
1728,560705,"2015-01-06"
1502,2115,"2015-01-03"
492,365351,"2015-01-07"
2312,157268,"2015-01-02"
2755,2368442,"2015-01-11"
1400,34,"2015-01-02"
456,399308,"2015-01-14"
2607,125456,"2015-01-11"
298,156310,"2015-01-06"
1618,1672184,"2015-01-08"
1455,860,"2015-01-07"
2784,4290,"2015-01-12"
2167,1527014,"2015-01-11"
437,3637973,"2015-01-14"
1848,195,"2015-01-12"
2096,83597,"2015-01-11"
2501,126795,"2015-01-14"
2257,424348,"2015-01-01"
194,149035,"2015-01-09"
1881,93840,"2015-01-09"
1892,1007854,"2015-01-10"
2366,101490,"2015-01-03"
143,99003,"2015-01-13"
192,1625266,"2015-01-03"
2741,176303,"2015-01-13"
478,102,"2015-01-05"
2141,1576039,"2015-01-02"
1019,1191088,"2015-01-10"
2052,215525,"2015-01-12"
1587,667210,"2015-01-01"
2335,938482,"2015-01-15"
1555,226,"2015-01-08"
1210,219,"2015-01-02"
585,46,"2015-01-07"
2137,3037265,"2015-01-04"
1488,106509,"2015-01-14"
771,393359,"2015-01-05"
454,225,"2015-01-01"
2144,6300,"2015-01-08"
841,117,"2015-01-03"
810,67120,"2015-01-13"
1097,3009772,"2015-01-15"
2527,192,"2015-01-08"
2224,1091541,"2015-01-03"
154,8660,"2015-01-14"
318,533446,"2015-01-04"
2649,102511,"2015-01-13"
2885,1574791,"2015-01-11"
507,183802,"2015-01-05"
1116,1168061,"2015-01-09"
812,10541,"2015-01-06"
393,847,"2015-01-07"
2812,1772387,"2015-01-06"
2175,1043908,"2015-01-07"
639,269773,"2015-01-04"
586,287,"2015-01-14"
1210,225,"2015-01-01"
233,62,"2015-01-05"
1778,976046,"2015-01-06"
662,1241304,"2015-01-02"
2441,251,"2015-01-10"
811,167,"2015-01-11"
1675,219,"2015-01-09"
2006,220843,"2015-01-06"
1520,301275,"2015-01-07"
2313,31,"2015-01-01"
353,139335,"2015-01-08"
2336,426,"2015-01-05"
2353,30,"2015-01-08"
626,1885218,"2015-01-10"
2578,295162,"2015-01-09"
1506,387631,"2015-01-10"
1984,25625,"2015-01-09"
809,382,"2015-01-09"
828,348391,"2015-01-14"
2305,2389317,"2015-01-13"
618,140719,"2015-01-08"
1356,265,"2015-01-10"
2568,7456,"2015-01-13"
1044,145,"2015-01-04"
197,133140,"2015-01-10"
1147,419,"2015-01-01"
1260,850219,"2015-01-15"
314,32745,"2015-01-11"
1865,789179,"2015-01-03"
234,387,"2015-01-13"
12,681059,"2015-01-11"
1715,101694,"2015-01-10"
490,34,"2015-01-05"
2379,1520683,"2015-01-04"
2379,1505258,"2015-01-01"
210,1215,"2015-01-09"
2679,276469,"2015-01-14"
90,68,"2015-01-01"
1728,396695,"2015-01-15"
2961,2133237,"2015-01-10"
2241,6354,"2015-01-03"
1920,860181,"2015-01-03"
1356,284,"2015-01-14"
1768,143879,"2015-01-09"
2664,24194,"2015-01-11"
2431,29538,"2015-01-11"
2595,25573,"2015-01-14"
2757,594606,"2015-01-04"
916,1772730,"2015-01-04"
2493,1936161,"2015-01-07"
1735,156517,"2015-01-10"
489,166314,"2015-01-14"
2252,963,"2015-01-04"
1776,1843257,"2015-01-02"
1435,22318,"2015-01-10"
2148,3800,"2015-01-03"
460,56127,"2015-01-10"
2265,61311,"2015-01-08"
2472,969253,"2015-01-12"
394,447,"2015-01-01"
1689,25328,"2015-01-14"
966,111,"2015-01-15"
2587,1669583,"2015-01-11"
2334,2084164,"2015-01-03"
1801,163457,"2015-01-09"
2593,864456,"2015-01-08"
2903,63678,"2015-01-15"
1713,556749,"2015-01-10"
1978,4949,"2015-01-03"
804,84237,"2015-01-06"
256,252917,"2015-01-05"
1714,328790,"2015-01-07"
2976,43806,"2015-01-14"
1503,144,"2015-01-04"
1154,727,"2015-01-06"
1128,588134,"2015-01-11"
914,257793,"2015-01-06"
1669,296402,"2015-01-13"
2114,45947,"2015-01-01"
2881,580046,"2015-01-13"
2707,2941762,"2015-01-10"
1631,27320,"2015-01-11"
2999,2597,"2015-01-06"
56,137807,"2015-01-15"
2022,46788,"2015-01-13"
1859,552841,"2015-01-02"
1486,618351,"2015-01-14"
2346,16696,"2015-01-13"
2061,1502406,"2015-01-01"
1293,851073,"2015-01-07"
137,64270,"2015-01-08"
1285,88589,"2015-01-12"
148,27579,"2015-01-14"
2373,110735,"2015-01-04"
2322,2497228,"2015-01-06"
764,319841,"2015-01-06"
2073,1611355,"2015-01-08"
621,441544,"2015-01-01"
1288,2280282,"2015-01-07"
2146,816252,"2015-01-04"
2540,3776721,"2015-01-14"
1489,134604,"2015-01-15"
2028,161291,"2015-01-12"
476,147,"2015-01-03"
595,1217,"2015-01-05"
1959,232501,"2015-01-07"
767,230,"2015-01-15"
1003,73879,"2015-01-14"
1644,1331455,"2015-01-02"
2341,160,"2015-01-13"
1592,2106213,"2015-01-09"
1988,20695,"2015-01-09"
1175,1941109,"2015-01-01"
2691,309518,"2015-01-11"
891,2899481,"2015-01-09"
1302,375158,"2015-01-04"
2551,21819,"2015-01-06"
1673,211380,"2015-01-11"
2844,2486460,"2015-01-08"
1775,218058,"2015-01-02"
1127,2992863,"2015-01-02"
1241,81679,"2015-01-06"
684,51403,"2015-01-03"
2205,126385,"2015-01-08"
2907,47,"2015-01-09"
2505,69815,"2015-01-11"
2210,2510919,"2015-01-14"
339,4439,"2015-01-11"
1946,2415033,"2015-01-06"
2307,734299,"2015-01-07"
2659,278499,"2015-01-14"
406,271880,"2015-01-13"
2008,631247,"2015-01-05"
2761,1160357,"2015-01-08"
989,2382164,"2015-01-07"
1534,870677,"2015-01-07"
235,242,"2015-01-12"
2680,78946,"2015-01-08"
1683,21663,"2015-01-09"
595,294,"2015-01-02"
